id,instance,goal,result,duration,verdict,corr_result
388,aba_5000_0.3_5_10_7.aba,728,,600.0,TIMEOUT,YES
389,aba_2000_0.3_10_10_6.aba,1247,NO,3.74,corr,NO
390,aba_500_0.3_5_10_3.aba,239,NO,1.43,inc,YES
391,aba_100_0.1_5_10_5.aba,4,YES,1.54,corr,YES
392,aba_5000_0.1_10_5_6.aba,4443,NO,4.26,inc,YES
393,aba_100_0.3_10_5_8.aba,10,NO,1.07,corr,NO
394,aba_5000_0.1_10_5_3.aba,2070,NO,4.18,inc,YES
395,aba_25_0.3_5_10_7.aba,8,YES,0.72,corr,YES
396,aba_5000_0.3_10_10_8.aba,1474,NO,16.56,corr,NO
397,aba_500_0.1_5_10_7.aba,42,YES,19.8,corr,YES
398,aba_500_0.3_10_10_3.aba,53,NO,1.7,corr,NO
399,aba_500_0.1_5_10_6.aba,6,YES,21.86,corr,YES
400,aba_2000_0.1_5_10_9.aba,74,,600.0,TIMEOUT,YES
